1	3	0.765303
2	18	1.000000
3	38	0.998602
4	38	0.852057
5	8	0.985544
6	35	0.880494
7	35	0.933917
8	15	1.000000
9	15	1.000000
10	23	1.000000
11	18	1.000000
12	23	0.527782
13	18	0.999999
14	18	1.000000
15	23	0.631858
16	18	1.000000
17	47	1.000000
18	18	0.825499
19	18	1.000000
20	18	1.000000
21	47	1.000000
22	47	1.000000
23	32	1.000000
24	47	0.631422
25	47	1.000000
26	3	0.568450
27	46	0.931255
28	17	0.990193
29	35	1.000000
30	17	1.000000
31	35	1.000000
32	11	1.000000
33	17	0.999581
34	35	0.988527
35	8	1.000000
36	23	1.000000
37	35	0.996695
38	11	0.959549
39	26	0.776624
40	27	0.750374
41	3	0.656285
42	5	0.875102
43	17	0.599557
44	17	1.000000
45	17	0.939851
46	35	1.000000
47	11	1.000000
48	35	0.994976
49	35	1.000000
50	43	1.000000
51	15	0.882673
52	27	0.548899
53	30	0.787033
54	15	1.000000
55	15	1.000000
56	15	1.000000
57	9	0.834694
58	31	1.000000
59	7	1.000000
60	7	0.951269
61	7	0.596899
62	7	0.593335
63	35	0.514130
64	8	0.717456
65	46	1.000000
66	36	0.940079
67	18	1.000000
68	15	1.000000
69	15	1.000000
70	19	1.000000
71	37	1.000000
72	43	1.000000
73	1	1.000000
74	1	0.527912
75	8	0.969314
76	35	0.878712
77	8	0.518788
78	36	1.000000
79	42	1.000000
80	32	1.000000
81	36	0.997897
82	36	1.000000
83	46	1.000000
84	12	1.000000
85	45	0.652801
86	16	0.673265
87	11	1.000000
88	42	1.000000
89	42	1.000000
90	42	1.000000
91	36	1.000000
92	22	0.522312
93	17	0.511156
94	42	1.000000
95	42	0.994619
96	42	1.000000
97	42	1.000000
98	22	0.521713
99	42	1.000000
100	42	1.000000
101	42	1.000000
102	42	0.804721
103	42	1.000000
104	42	1.000000
105	42	0.602387
106	42	0.999386
107	42	1.000000
108	42	1.000000
109	42	1.000000
110	22	0.480429
111	42	0.554608
112	42	1.000000
113	46	0.390111
114	46	0.876931
115	37	1.000000
116	46	1.000000
117	46	0.999204
118	42	0.975705
119	42	1.000000
120	42	1.000000
121	42	1.000000
122	42	0.982618
123	23	0.597540
124	42	1.000000
125	42	1.000000
126	9	0.794076
127	37	1.000000
128	37	1.000000
129	37	1.000000
130	37	0.714609
131	37	1.000000
132	37	1.000000
133	37	0.814729
134	37	1.000000
135	2	1.000000
136	37	1.000000
137	43	0.850659
138	19	1.000000
139	19	1.000000
140	19	1.000000
141	19	1.000000
142	19	1.000000
143	19	1.000000
144	19	1.000000
145	19	1.000000
146	19	1.000000
147	19	0.605998
148	19	0.939823
149	1	1.000000
150	1	1.000000
151	1	1.000000
152	1	1.000000
153	1	1.000000
154	1	1.000000
155	1	1.000000
156	1	1.000000
157	1	1.000000
158	1	1.000000
159	1	1.000000
160	1	1.000000
161	1	1.000000
162	1	1.000000
163	46	1.000000
164	16	0.544997
165	48	1.000000
166	9	1.000000
167	18	1.000000
168	42	1.000000
169	6	0.770318
170	18	0.995595
171	42	1.000000
172	42	1.000000
173	6	0.531793
174	42	1.000000
175	42	1.000000
176	24	1.000000
177	6	0.737933
178	6	0.745645
179	43	1.000000
180	22	0.553344
181	22	1.000000
182	35	0.605512
183	1	0.700420
184	1	0.672269
185	9	0.548103
186	1	0.691755
187	15	0.727850
188	26	0.906618
189	18	1.000000
190	18	0.997774
191	6	1.000000
192	45	1.000000
193	29	1.000000
194	29	1.000000
