1	35	0.506200
2	23	0.316958
3	15	0.586662
4	67	0.328955
5	33	0.232560
6	67	0.414841
7	31	0.261441
8	62	0.252473
9	26	0.137927
10	47	0.220003
11	23	0.455600
12	76	0.468937
13	35	0.955198
14	7	0.336900
15	21	0.340987
16	23	0.477401
17	66	0.258095
18	35	0.407956
19	35	0.559966
20	35	0.944292
21	59	0.281187
22	66	0.687786
23	57	0.331090
24	35	0.635147
25	32	0.363006
26	7	0.512877
27	59	0.635177
28	31	0.299663
29	66	0.663569
30	59	0.281916
31	59	0.261116
32	67	0.534665
33	59	0.174919
34	16	0.509069
35	30	0.636641
36	16	0.181243
37	59	0.504511
38	16	0.527730
39	26	0.362896
40	31	0.659067
41	76	0.439730
42	7	0.230467
43	62	0.325091
44	31	0.363085
45	16	0.514855
46	59	0.416514
47	76	0.203191
48	76	0.581271
49	76	0.397664
50	5	0.507488
51	26	0.487873
52	23	0.331120
53	59	0.603043
54	33	0.255953
55	32	0.552899
56	16	0.328717
57	59	0.298552
58	76	0.258588
59	76	0.343780
60	59	0.538069
61	76	0.258867
62	76	0.587548
63	16	0.396210
64	66	0.383402
65	59	0.684573
66	60	0.287031
67	79	0.212871
68	59	0.269662
69	21	0.311082
70	67	0.384831
71	76	0.381922
72	24	1.000000
73	24	1.000000
74	24	1.000000
75	24	1.000000
76	59	0.199623
77	24	0.612263
78	24	0.307319
79	24	1.000000
80	24	1.000000
81	24	0.401191
82	24	1.000000
83	24	1.000000
84	59	0.354680
85	24	1.000000
86	24	1.000000
87	24	1.000000
88	17	0.227101
89	24	1.000000
90	21	0.386400
91	47	0.407367
92	47	0.392056
93	24	1.000000
94	24	0.177948
95	30	0.295423
96	24	0.314232
97	24	1.000000
98	76	0.259044
99	24	1.000000
100	23	0.417663
101	24	0.745470
102	24	0.479915
103	33	0.191838
104	24	1.000000
105	6	0.282132
106	24	1.000000
107	24	0.731101
108	24	0.652488
109	63	0.425164
110	24	1.000000
111	24	1.000000
112	24	0.775363
113	24	0.996847
114	24	1.000000
115	47	0.239305
116	24	1.000000
117	24	0.655575
118	24	1.000000
119	62	0.326175
120	24	0.481034
121	24	0.491702
122	76	0.682313
123	47	0.296703
124	30	0.242178
125	24	1.000000
126	66	0.874646
127	24	0.397086
128	7	0.292299
129	24	1.000000
130	66	0.888848
131	24	1.000000
132	24	1.000000
133	24	0.781245
134	24	1.000000
135	24	1.000000
136	24	1.000000
137	24	0.361657
138	24	0.390008
139	24	0.685801
140	24	1.000000
141	24	1.000000
142	24	1.000000
143	24	1.000000
144	43	0.690457
145	24	1.000000
146	24	0.618306
147	59	0.385346
148	24	0.278064
149	24	1.000000
150	76	0.583991
151	24	0.363030
152	24	0.417352
153	24	1.000000
154	24	1.000000
155	24	1.000000
156	29	0.217822
157	24	0.329797
158	76	0.559039
159	24	1.000000
160	24	1.000000
161	24	1.000000
162	26	0.328651
163	24	1.000000
164	24	1.000000
165	43	0.411764
166	24	1.000000
167	24	1.000000
168	24	1.000000
169	24	1.000000
170	62	0.426024
171	47	0.297975
172	24	1.000000
173	24	0.432715
174	24	1.000000
175	76	0.797384
176	24	1.000000
177	7	0.220772
178	7	0.440424
179	24	1.000000
180	59	0.494566
181	67	0.443728
182	30	0.388288
183	65	0.978207
184	17	0.212324
185	62	0.331958
186	30	0.295641
187	65	0.930043
188	59	0.451903
189	30	0.405533
190	65	0.654139
191	36	0.180222
192	62	0.292585
193	30	0.411179
194	11	0.611775
195	65	0.982738
196	65	0.968865
197	30	0.356851
198	30	0.294537
199	59	0.273735
200	30	0.187883
201	65	0.985679
202	16	0.473592
203	65	0.473155
204	6	0.279239
205	60	0.771622
206	30	0.633160
207	42	0.300814
208	7	0.444520
209	33	0.323151
210	47	0.356051
211	70	0.384853
212	30	0.330046
213	30	0.843561
214	30	0.215703
215	33	0.565639
216	66	0.453523
217	65	0.986315
218	59	0.407782
219	30	0.389974
220	65	0.977538
221	65	0.441721
222	59	0.257145
223	59	0.379398
224	65	0.482689
225	33	0.289705
226	65	0.977014
227	31	0.454482
228	65	0.777805
229	59	0.377138
230	65	0.791910
231	65	0.981814
232	59	0.428692
233	65	0.848478
234	65	0.309214
235	11	0.533290
236	62	0.427928
237	48	1.000000
238	48	1.000000
239	48	1.000000
240	21	0.849818
241	30	0.662832
242	48	0.521791
243	48	1.000000
244	48	1.000000
245	48	1.000000
246	48	1.000000
247	48	1.000000
248	48	1.000000
249	11	0.721826
250	33	0.346941
251	48	1.000000
252	48	0.291451
253	48	1.000000
254	48	0.468303
255	48	1.000000
256	48	1.000000
257	11	0.658211
258	48	1.000000
259	48	1.000000
260	48	0.480651
261	48	1.000000
262	48	1.000000
263	43	0.225224
264	49	0.318731
265	27	0.218633
266	48	1.000000
267	11	0.413190
268	17	0.407765
269	48	1.000000
270	11	0.597417
271	48	0.569667
272	48	1.000000
273	48	1.000000
274	48	1.000000
275	48	1.000000
276	48	1.000000
277	48	1.000000
278	11	0.550735
279	30	0.596007
280	48	1.000000
281	48	1.000000
282	48	1.000000
283	48	0.516088
284	48	1.000000
285	48	1.000000
286	48	1.000000
287	17	0.378524
288	48	1.000000
289	62	0.628890
290	48	1.000000
291	48	1.000000
292	48	0.867698
293	48	0.491005
294	48	1.000000
295	48	1.000000
296	48	1.000000
297	48	1.000000
298	48	1.000000
299	48	0.639030
300	58	0.735512
301	48	0.895576
