1	32	0.633319
2	9	0.263901
3	37	0.746697
4	30	0.203152
5	40	0.891556
6	16	0.540108
7	10	0.898146
8	14	0.357065
9	6	0.754328
10	8	0.575081
11	7	0.223557
12	6	0.551658
13	45	0.351639
14	21	0.552954
15	8	0.574793
16	9	0.220613
17	9	0.449923
18	9	0.204515
19	9	0.399967
20	5	0.268899
21	35	0.328040
22	4	0.700142
23	8	0.532806
24	9	0.523102
25	9	0.680463
26	32	0.418307
27	30	0.228100
28	1	0.434258
29	3	0.265264
30	18	0.524458
31	3	0.341055
32	39	0.446249
33	9	0.450993
34	9	0.230160
35	31	0.209112
36	9	0.254787
37	30	0.629314
38	1	0.215239
39	19	0.195115
40	32	0.411928
41	19	0.550537
42	30	0.188812
43	24	0.353815
44	1	0.495537
45	24	0.376139
46	3	0.424269
47	3	0.307565
48	28	0.965245
49	28	0.730785
50	29	0.331855
51	19	0.183310
52	9	0.493783
53	19	0.496203
54	9	0.282786
55	30	0.364116
56	24	0.435973
57	24	0.434649
58	43	0.741641
59	5	0.219674
60	42	0.717504
61	8	0.214171
62	9	0.177615
63	19	0.391475
64	1	0.535413
65	3	0.404449
66	45	0.308333
67	30	0.573115
68	3	0.842588
69	19	0.908668
70	9	0.798465
71	9	0.343371
72	9	0.376767
73	30	0.454800
74	3	0.237282
75	30	0.146137
76	9	0.407142
77	3	0.358597
78	10	0.378116
79	9	0.337907
80	30	0.147776
81	36	0.603882
82	9	0.301318
83	38	0.589173
84	14	0.912445
85	9	0.606042
86	19	0.531708
87	1	0.596549
88	29	0.358729
89	9	0.295847
90	9	0.818287
91	32	0.408099
92	6	0.462801
93	18	0.335478
94	19	0.327525
95	30	0.327991
96	30	0.263551
97	39	0.518825
98	9	0.284432
99	4	0.335355
100	9	0.478526
101	15	0.252110
102	9	0.282844
103	9	0.432314
104	9	0.744820
105	30	0.266945
106	4	0.624475
107	9	0.351957
108	30	0.260599
109	4	0.314929
110	6	0.234900
111	9	0.327341
112	30	0.230791
113	31	0.304382
114	9	0.336796
115	9	0.361118
