1	11	0.722127
2	18	0.998793
3	25	0.978936
4	5	0.993216
5	26	1.000000
6	19	0.746571
7	4	0.993918
8	45	0.959063
9	13	0.981861
10	5	0.806197
11	46	0.581538
12	25	1.000000
13	42	0.992459
14	18	0.989054
15	6	0.843594
16	41	0.959535
17	44	0.605117
18	29	0.694143
19	28	0.442088
20	46	0.303782
21	10	0.995507
22	46	0.985568
23	46	0.996044
24	10	0.795864
25	20	0.669318
26	11	0.968221
27	20	0.563844
28	45	0.739311
29	26	1.000000
30	4	0.607956
31	15	0.953955
32	34	0.826838
33	45	0.630586
34	9	0.938826
35	15	0.644701
36	28	0.352537
37	11	0.983238
38	31	0.734916
39	18	0.584925
40	18	0.949370
41	8	0.984237
42	5	0.506956
43	20	0.822128
44	19	0.981353
45	26	0.499941
46	5	0.665080
47	12	0.773677
48	4	0.752868
49	33	0.997692
50	25	0.990568
51	15	0.982191
52	11	0.916817
53	19	0.714977
54	18	0.917843
55	33	0.531061
56	2	0.484226
57	27	0.627594
58	15	0.684413
59	11	0.960029
60	37	0.879915
61	13	0.949473
62	44	0.992902
63	23	0.906701
64	6	0.322741
65	6	0.576986
66	42	0.773401
67	46	0.815828
68	16	0.932290
69	16	0.870205
70	36	0.263375
71	28	0.526888
72	25	0.971662
73	12	0.768143
74	47	0.657069
75	30	0.999570
76	27	0.993792
77	44	0.882934
78	18	0.908319
79	45	0.682329
80	8	0.330446
81	31	0.482537
82	7	0.496952
83	23	0.736907
84	36	0.974777
85	12	0.779075
86	40	0.584419
87	23	0.477221
88	24	0.787353
89	3	0.869843
90	12	0.956196
91	11	0.934271
92	17	0.987364
93	45	0.946021
94	1	0.665727
95	42	0.970386
96	23	0.934266
97	45	0.994061
98	21	0.995109
99	18	0.975006
100	45	0.854232
101	48	0.508049
102	13	0.648174
103	5	0.989519
104	6	0.631118
105	33	0.991748
106	19	0.940573
107	4	0.786218
108	45	0.956302
109	1	0.950806
110	23	0.680943
111	25	0.999100
112	31	0.992236
113	9	0.952034
114	12	0.722158
115	19	0.948167
116	23	0.971528
117	1	0.427120
118	11	0.951074
119	48	0.456631
120	28	0.475190
121	40	0.837484
122	36	0.507215
