1	29	1
1	29	1
1	29	1
1	29	1
2	32	1
2	32	1
2	32	1
2	32	1
3	25	1
3	25	1
4	48	1
4	48	1
4	47	1
4	47	1
4	48	1
4	48	1
5	23	1
5	23	1
5	11	1
5	11	1
5	23	1
5	23	1
6	39	1
6	39	1
6	39	1
6	39	1
7	18	1
7	18	1
7	18	1
7	18	1
8	42	1
8	42	1
9	43	1
9	43	1
9	43	1
9	43	1
10	36	1
10	36	1
10	36	1
10	36	1
11	45	1
11	45	1
11	34	1
11	34	1
11	34	1
11	34	1
12	37	1
12	37	1
12	37	1
12	37	1
13	19	1
13	19	1
13	20	1
13	20	1
13	26	1
13	16	1
13	26	1
13	22	1
13	22	1
14	15	1
15	40	1
15	40	1
15	24	1
15	24	1
15	24	1
15	24	1
16	15	1
16	15	1
16	35	1
16	35	1
16	15	1
16	15	1
17	15	1
17	15	1
18	17	1
18	17	1
18	17	1
18	17	1
19	10	1
19	10	1
20	5	1
20	5	1
20	12	1
20	12	1
21	14	1
21	14	1
22	1	1
22	1	1
22	22	1
22	22	1
22	22	1
22	22	1
23	9	1
23	9	1
23	35	1
23	35	1
24	22	1
24	22	1
25	28	1
25	28	1
26	44	1
26	44	1
26	35	1
26	35	1
27	13	1
27	13	1
28	35	1
28	35	1
29	21	1
29	21	1
29	21	1
29	21	1
30	30	1
30	30	1
31	14	1
31	14	1
31	14	1
31	14	1
32	33	1
32	33	1
32	13	1
32	13	1
32	13	1
32	13	1
33	4	1
33	4	1
33	4	1
33	4	1
34	17	1
34	17	1
35	12	1
35	12	1
35	12	1
35	12	1
36	26	1
36	16	1
36	26	1
37	38	1
37	38	1
37	3	1
37	3	1
37	27	1
37	38	1
37	38	1
38	2	1
38	2	1
38	6	1
38	6	1
38	10	1
38	10	1
38	25	1
38	25	1
38	2	1
38	2	1
39	4	1
39	4	1
40	8	1
40	8	1
40	8	1
40	8	1
41	32	1
41	32	1
42	30	1
42	30	1
42	42	1
42	42	1
42	41	1
42	41	1
42	7	1
42	7	1
42	7	1
42	7	1
43	31	1
43	31	1
43	31	1
43	31	1
44	46	1
44	46	1
44	18	1
44	18	1
45	28	1
45	28	1
45	37	1
45	37	1
